startdate,IPAddress,duration,responseID,LocationLatitude,LocationLongitude,Q2,Q3,Q1,Q4,Q5,Q6,Q7,Q8,Q9,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q10_1,Q10_2,Q10_3,Q10_4,Q14_14,Q10_13,Q10_12,Q10_5,Q10_7,Q10_6,Q10_8,Q10_9,Q10_10,Q10_11,Q14b_1,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q109,Q113,Q114,Q116,Q117,Q16_1,Q16_2,Q17,Q20#1_1_1,Q20#1_2_1,Q20#1_3_1,Q20#1_4_1,Q20#1_5_1,Q20#1_6_1,Q20#1_7_1,Q20#1_8_1,Q20#1_9_1,Q20#1_10_1,Q20#1_11_1,Q20#1_12_1,Q20#1_13_1,Q20#1_14_1,Q20#2_1,Q20#2_2,Q20#2_3,Q20#2_4,Q20#2_5,Q20#2_6,Q20#2_7,Q20#2_8,Q20#2_9,Q20#2_10,Q20#2_11,Q20#2_12,Q20#2_13,Q20#2_14,Q118,Q22#1_1_1,Q22#1_2_1,Q22#1_3_1,Q22#1_4_1,Q22#1_5_1,Q22#1_6_1,Q22#1_7_1,Q22#1_8_1,Q22#1_9_1,Q22#1_10_1,Q22#1_11_1,Q22#1_12_1,Q22#1_13_1,Q22#1_14_1,Q22#2_1,Q22#2_2,Q22#2_3,Q22#2_4,Q22#2_5,Q22#2_6,Q22#2_7,Q22#2_8,Q22#2_9,Q22#2_10,Q22#2_11,Q22#2_12,Q22#2_13,Q22#2_14,Q119,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q24_13,Q24_14,Q25,Q26,Attn check 1,Q28_2,Q28_3,Q30_1,Q30_2,Q31_1,Q31_2,Q32,Q33,Q34,Q103,Q104,Attn check 2,Q37,Q38,Q39,Q40,Q41,Q42,Q44,Q45,Q46,Q47,Q21_1,Q21_2,Q21_12,Q21_13,Q21_14,Q21_16,Q21_15,Q22_6,Q22_8,Q24 w attn check_1,Q24 w attn check_2,Q24 w attn check_3,Q24 w attn check_4,Q24 w attn check_5,Q24 w attn check_6,Q102,Q48,Q49,Q50,Q51,Q52_1,Q52_2,Q101
1/7/24 5:06,24.209.57.138,1684,R_7QXCgwHYVSWu4fn,41.4344,-81.6373,1,1,36,2,5,1,12,6,6,8,2,6,3,4,5,"1,2",5,5,"1,2",5,1,5,5,5,5,5,"1,2","1,2","1,2",,4,4,"1,2",4,1,4,4,,,3,,,,,,105,,,3,,4,,,,,,2,6,2,3,,,3,,3,,,,,,3,3,3,,1,,,3,,,,,,,,4,4,2,3,,,3,,,,,,,,3,3,3,,2,4,4,2,4,2,4,4,4,4,4,2,1,2,20,a friend,3,65,70,111,126,101,116,5,1,4,"1,4",,2,2,3,2,,2,2,4,2,5,4,7,2,7,7,5,4,6,7,7,6,7,7,5,7,5,"3,5,7",3,3,1,44105,2079,2097,3
1/7/24 5:33,74.83.20.50,727,R_5buo5EGoE72LrhL,39.1937,-84.734,1,1,36,2,5,1,12,6,7,0,45,30,5,50,10,2,"1,2",5,5,5,5,"1,2",5,5,5,5,2,5,2,,1,4,1,1,2,4,1,,,,,,2,,,,150,,,,,20,,,,,,,,,1,,,,,3,,,,,,,,,50,100,,,,,10,,,,,150,,30,3,1,,,,,3,,,,,3,,3,,4,3,4,4,4,4,3,4,4,4,4,3,4,3,15,,3,60,60,150,100,19,17,5,1,8,1,,2,1,1,1,1,1,1,1,2,5,4,4,1,4,7,2,1,1,3,5,5,6,1,1,6,4,4,,,,,,,
1/7/24 5:39,75.209.60.59,784,R_68fjRhMSWA2PLGh,41.141,-81.4768,1,1,36,2,4,1,"12,6",8,8,0,50,20,20,50,40,"1,2","1,2",5,5,5,5,5,5,5,5,5,5,"1,2",5,,"1,2",4,4,4,4,4,4,,,,,,,,,100,100,,,,,,,,,,,100,,3,3,,,,,,,,,,,3,,,100,100,,,,,,,,,,,100,,3,3,,,,,,,,,,,3,,,2,2,4,4,4,4,4,4,4,4,4,4,2,4,15,,3,40,41,49,49,56,55,5,3,6,1,,2,3,3,2,,2,2,3,2,2,4,5,1,5,7,5,1,4,5,1,5,5,2,1,7,3,4,7,3,1,44231,2079,2146,1
1/7/24 5:32,209.42.35.51,1198,R_3fHLfrIdMKgKk9Q,25.9442,-80.1406,1,1,10,1,6,2,12,12,12,15,25,10,20,25,15,2,"1,2","1,2",5,5,5,5,2,5,5,5,"1,2","1,2",2,,4,4,4,4,4,4,4,,,,,,,,,,50,35,,,,,,,,,15,10,,,3,3,,,,,,,,,3,3,,,30,25,25,,,,,20,,,,10,15,25,2,3,3,,,,,3,,,,3,3,3,4,2,2,2,2,2,4,2,1,2,4,2,2,2,1,15,,3,60,60,75,90,90,75,5,1,7,1,,2,3,3,2,,2,2,4,2,2,4,4,3,6,6,5,4,6,5,6,7,6,5,6,7,5,"3,4,5",8,4,3,33160,330,373,3
1/7/24 5:37,173.225.10.116,1239,R_1gTL1psZPWlovgu,36.104,-93.7249,1,1,4,2,5,1,"1,12",10,10,10,80,40,80,100,50,"1,2","1,2","1,2","1,2",5,"1,2","1,2","1,2",5,5,5,5,"1,2","1,2",,"1,2","1,2",4,4,4,4,4,,,,,,,,,250,40,40,5,,50,50,20,,,,,50,30,1,1,1,1,,1,1,1,,,,,1,1,,100,20,40,5,,50,40,20,,,,,25,25,1,1,1,1,,1,1,1,,,,,1,1,,2,2,1,3,4,1,2,2,4,4,4,4,3,2,15,,3,60,38,153,93,152,76,5,1,5,5,,2,3,3,2,,2,2,5,1,3,1,7,7,7,7,4,1,7,7,7,7,7,6,5,7,5,"1,2,3,4,5,7",7,3,2,72740,115,46,1
1/7/24 5:48,104.162.31.104,614,R_3CCMu01ANHah3Ck,40.7297,-73.8163,1,1,33,1,6,1,12,11,11,10,25,15,15,40,35,"1,2","1,2",5,5,5,5,"1,2",5,5,5,5,"1,2","1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,140,140,,,,,140,,,,,15,20,140,3,3,,,,,3,,,,,3,3,3,,140,140,,,,,140,,,,,140,140,140,3,3,,,,,3,,,,,3,3,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,,3,18,23,61,68,59,70,5,2,3,1,,2,3,3,2,,2,2,1,1,1,4,3,2,5,6,5,2,6,5,4,6,6,6,5,7,2,"4,5,7",8,2,1,13452,1861,52,1
1/7/24 5:40,172.59.168.246,1108,R_7Eo3Drq61YzHTzk,38.6961,-90.2544,1,1,14,1,6,1,12,11,12,5,20,4,21,10,10,"1,2","1,2",5,5,5,5,5,5,5,5,5,5,5,5,,"1,2","1,2",4,4,4,4,4,,,,,,,,,40,29,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,40,29,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,2,2,4,4,4,4,4,1,4,4,4,4,4,4,15,,3,10,10,60,60,60,60,5,1,8,6,,2,3,3,2,,2,2,4,1,1,4,4,1,4,7,4,4,7,7,4,5,5,4,7,7,1,"4,5,7",8,1,1,62958,609,709,1
1/7/24 5:51,73.104.57.22,795,R_72bTOcy029Voy8f,30.2755,-81.5815,1,1,10,2,3,1,12,5,7,20,100,30,30,100,40,"1,2","1,2",5,"1,2","1,2","1,2","1,2",5,5,5,5,"1,2","1,2","1,2",,4,4,4,4,"1,2","1,2","1,2",,2,,,3,1,1,1,100,50,,20,0,0,0,,,,,0,0,0,1,1,,3,3,3,3,,,,,3,3,3,,100,100,,50,0,0,0,,,,,0,0,0,1,1,,1,3,3,3,,,,,3,3,3,,2,2,2,2,2,2,2,3,3,4,4,4,2,2,15,,3,30,30,60,60,55,55,5,1,8,2,,2,2,2,1,3,1,1,3,2,5,2,1,1,1,7,2,2,2,2,6,5,4,4,5,7,4,7,5,6,5,32233,330,345,4
1/7/24 5:56,172.79.129.111,704,R_1EcQFpeJTFbXDvl,42.541,-75.899,1,1,33,2,5,1,12,7,7,10,20,30,30,15,20,"1,2",5,5,5,5,"1,2",5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,50,,,,,60,,,,,,,10,10,3,,,,,3,,,,,,,3,3,,50,,,,,60,,,,,,,10,10,3,,,,,3,,,,,,,3,3,,2,2,4,4,4,2,4,4,4,4,4,4,3,3,15,,3,22,23,89,90,42,42,5,1,1,1,,2,3,3,2,,2,2,2,2,5,4,4,4,4,7,4,1,7,4,4,7,4,1,4,7,1,"4,5,7",6,2,1,13809,1861,1323,1
1/7/24 5:45,76.38.120.12,1837,R_1yLphDyGT3SieS5,36.5036,-79.758,1,1,34,1,6,1,12,4,4,5,10,5,5,75,0,"1,2","1,2",5,5,"1,2","1,2","1,2","1,2",5,5,5,"1,2","1,2","1,2",,"1,2","1,2",4,4,4,4,4,,,,,,,,,10,10,,,10,5,5,5,,,,5,25,25,3,3,,,"2,3",3,3,3,,,,3,3,3,4,10,5,,,10,5,5,5,,,,5,10,10,3,3,,,2,3,3,3,,,,3,3,3,4,2,2,3,3,3,2,2,2,4,4,4,2,3,3,15,,3,40,41,38,43,59,60,5,1,8,1,,2,3,3,2,,2,2,1,1,4,4,1,1,1,7,4,1,4,1,1,7,4,1,1,7,4,4,7,2,1,27025,1924,1802,1
1/7/24 6:06,207.255.66.46,722,R_6gewTQ4qpJfy8mm,40.5222,-78.4034,1,1,39,2,5,1,12,5,5,5,10,10,5,50,10,2,"1,2",5,5,5,5,5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,,100,,,,,,,,,,,15,0,,3,,,,,,,,,,,3,3,,25,75,,,,,,,,,,,20,0,3,3,,,,,,,,,,,3,3,,3,2,4,4,4,4,4,4,4,4,4,4,3,3,15,,3,10,10,30,30,10,5,5,3,8,1,,2,2,2,2,,1,2,4,1,5,4,4,4,5,7,2,4,2,5,3,4,4,4,2,7,4,"4,5,7",8,4,3,16601,2283,2290,2
1/7/24 6:02,67.149.73.230,958,R_1JIokDiEX18iFy5,42.5784,-84.4551,1,1,23,2,6,1,12,8,8,10,50,10,10,20,0,"1,2",5,5,5,5,"1,2",5,5,5,5,5,5,5,5,,1,4,4,4,4,4,4,,,,,,,,,60,,,,,20,,,,,,,,,3,,,,,3,,,,,,,,,,40,,,,,20,,,,,,,,,3,,,,,3,,,,,,,,,,2,2,4,4,4,2,2,4,4,4,4,4,4,4,15,,3,20,21,30,31,26,27,5,1,8,8,,2,2,2,2,,2,2,4,1,1,4,2,2,3,2,3,3,2,4,3,5,4,5,5,7,5,"3,4,5",6,2,1,48854,1254,1287,1
1/7/24 5:58,8.10.181.142,1608,R_710AsaYk6OYbbWp,33.3725,-112.5768,1,1,3,2,6,1,12,4,5,7,50,8,29,14,12,"1,2","1,2",5,5,5,5,2,5,5,5,5,"1,2",5,"1,2",,2,4,4,4,4,4,4,,,,,,,,,35,85,,,,,,,,,,15,,60,3,3,,,,,,,,,,3,,3,,15,60,,,,,15,,,,,10,,48,3,3,,,,,3,,,,,3,,3,,2,2,2,3,2,1,3,2,4,4,4,1,3,2,15,,3,44,51,237,209,210,240,1,3,"4,5,6","1,2,5,6,8",,2,3,3,2,,2,2,1,1,5,4,5,4,5,7,4,4,6,6,3,7,6,5,6,7,4,"3,4,5",4,2,1,85354,99,107,1
1/7/24 5:45,100.38.18.174,2446,R_1fJiLiTsj4jxqwn,40.7823,-73.7776,1,1,33,1,6,1,12,4,5,25,100,40,80,30,10,5,"1,2",5,"1,2",5,5,"1,2",5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,,100,,30,,,150,,,,,,20,,,3,,3,,,3,,,,,,1,,,,110,,40,,,160,,,,,,40,,,3,,3,,,3,,,,,,2,,3,4,2,4,2,4,4,2,4,4,4,4,4,2,4,15,,3,60,60,110,110,40,40,5,3,8,"1,3,4",,2,3,2,2,,2,2,4,2,5,4,3,2,4,6,3,2,7,2,2,7,6,6,7,7,1,7,3,2,1,11357,1861,1902,3
1/7/24 5:55,206.74.131.193,1978,R_3ZduerHJ4Wc2KIN,34.1852,-82.3778,1,1,42,1,6,1,12,4,5,10,20,20,10,20,20,"1,2","1,2",5,"1,2",5,"1,2","1,2","1,2",5,5,5,"1,2","1,2","1,2",,"1,2","1,2",4,4,"1,2",4,"1,2",,2,,,3,,,,100,40,,40,,50,40,0,,,,35,45,30,3,3,,3,,3,3,3,,,,3,3,3,,40,30,,25,,30,25,0,,,,30,30,25,3,3,,3,,3,3,3,,,,3,3,3,,3,3,3,2,4,2,3,4,4,4,4,3,3,3,15,,3,61,61,57,66,122,126,5,3,8,"1,2,5,7",,2,1,1,1,2,1,1,1,2,1,2,5,6,6,7,5,6,6,5,4,6,6,6,5,7,5,"2,4,6",4,3,2,29620,2357,2358,1
1/7/24 6:07,174.240.144.216,1297,R_6sbvJRIsGuazZ5f,42.4681,-83.1882,1,1,23,1,5,1,12,12,12,5,20,5,65,0,5,"1,2","1,2","1,2",5,2,5,"1,2",5,5,5,5,5,"1,2","1,2",,2,2,4,4,4,4,4,,,,,,,,,0,0,0,,,,0,,,,,,0,0,3,3,3,,,,3,,,,,,3,3,,0,0,0,,0,,0,,,,,,0,0,3,3,3,,3,,3,,,,,,3,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,A colleague at work told me,3,61,61,91,90,90,91,5,3,"1,4,9",1,,2,3,3,2,,2,2,1,2,1,4,5,6,7,7,5,5,6,5,5,7,7,7,5,7,6,"1,2,3,4,5",6,2,1,48843,1254,662,1
1/7/24 6:22,68.228.246.102,404,R_1e6wakrVndeFxMB,33.6613,-112.0398,1,1,3,1,6,1,12,12,12,10,20,10,35,25,5,5,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,,100,23,,,,25,,,,,,,,,3,3,,,,3,,,,,,,,,,100,25,,,,25,,,,,,,,,3,3,,,,3,,,,,,,,,3,3,1,4,4,4,1,4,4,4,4,4,4,2,15,,3,35,30,71,80,100,112,5,3,8,"6,7",,2,3,3,2,,2,2,4,2,2,4,5,6,5,4,2,6,7,7,2,7,7,7,7,7,7,"1,2,5,6",7,2,1,85028,99,107,2
1/7/24 6:20,96.31.24.88,565,R_6jXiiOX8I0flVuh,43.082,-96.1747,1,1,16,1,6,1,12,6,7,25,50,4,15,10,20,1,5,5,5,5,1,5,5,5,5,5,1,5,5,,4,4,4,4,4,4,4,,,,,,,,,0,,,,,0,,,,,,0,,,3,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,4,4,2,4,4,4,4,4,2,4,4,15,,3,21,23,69,72,75,90,5,3,8,1,,2,2,2,2,,2,2,4,2,1,4,1,1,3,5,4,1,1,4,4,2,1,1,1,7,1,7,7,2,1,51250,805,889,1
1/7/24 6:07,174.240.66.36,1386,R_6tnuK5qGgleL5SG,28.6344,-81.6221,1,1,10,1,4,1,12,9,9,35,50,35,30,50,35,"1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2",Wallmart,4,"1,2","1,2","1,2","1,2",4,"1,2",,1,1,1,1,1,1,,100,300,0,30,0,50,0,0,0,0,0,0,0,0,"1,2,3","1,2,3","1,2,3","1,2,3","1,2,3","1,2","1,2,3","1,2,3","1,2,3","1,2,3","1,2,3","1,2,3","1,2,3","1,2,3",1,50,50,50,50,50,50,60,50,60,60,50,60,50,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,1,2,1,2,2,2,2,"15,16,17,18,19,20,21",,3,58,48,75,99,86,131,1,1,8,1,,2,1,2,2,,1,1,1,2,1,2,5,5,5,5,5,4,5,5,6,5,5,6,5,5,4,7,,,,,,,
1/7/24 6:10,71.120.218.240,1250,R_6IRd4Ot7csi4lN9,36.8366,-76.1624,1,1,48,2,5,1,3,10,10,5,15,7,0,5,7,"1,2","1,2",5,"1,2",5,"1,2",5,5,5,5,5,5,"1,2",5,,2,4,4,4,4,4,4,,,,,,,,,25,15,,5,,3,,,,,,,10,,3,3,,3,,3,,,,,,,3,,,20,15,,5,,3,,,,,,,10,,3,3,,3,,3,,,,,,,3,,,2,2,4,2,4,2,4,4,4,4,4,4,2,4,15,,3,24,22,26,30,30,28,5,1,8,1,,2,3,3,2,,2,2,4,2,1,4,1,1,3,7,1,6,7,7,7,7,6,7,5,7,2,"4,5,7",7,1,1,23455,2867,2997,2
1/7/24 6:10,71.77.186.112,1418,R_3RbFgg09GF10Lo5,36.0958,-79.2743,1,1,34,1,3,1,3,1,1,100,20,20,30,50,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Fresh Direct,1,1,1,1,1,1,1,,,,,,1,1,1,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,TV Ad,3,120,120,240,240,240,240,1,1,1,1,,2,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"1,2,3",3,5,4,27217,1924,1925,2
1/7/24 6:28,172.59.123.190,715,R_7fcl8aajqiVyO4X,35.4884,-97.5706,1,1,37,1,6,1,3,3,3,20,50,10,0,0,0,"1,2","1,2",5,"1,2",2,"1,2","1,2",5,5,5,5,"1,2","1,2",5,,4,4,4,4,4,4,4,,,,,,,,,80,50,,25,,40,20,,,,,30,45,,3,3,,3,,2,2,,,,,2,1,,2,75,40,,12,50,20,15,,,,,20,65,,"1,2",2,,2,1,2,2,,,,,1,2,,1,2,2,2,1,3,1,2,2,4,2,2,2,2,2,15,,3,36,20,60,40,75,53,5,2,8,2,,2,2,3,2,,2,2,1,2,3,1,5,2,2,5,5,5,3,2,5,3,4,3,3,7,5,"1,4,5",3,3,1,73701,2168,274,2
1/7/24 6:31,70.178.239.83,511,R_3EExucG1wcSLzKn,36.2598,-94.472,1,1,4,2,5,1,12,10,10,10,50,10,10,30,0,"1,2",5,5,"1,2",5,"1,2",5,5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,200,,,0,,50,,,,,,,100,,3,,,3,,3,,,,,,,3,,,200,,,0,,0,,,,,,,0,,3,,,3,,3,,,,,,,3,,,2,4,4,4,4,2,4,4,4,4,4,4,4,4,15,,3,41,49,118,129,94,77,5,1,8,1,,2,2,1,1,2,1,1,1,1,1,4,5,4,5,7,3,2,6,5,5,7,5,5,5,7,1,"1,4,5",5,4,1,72734,115,119,2
1/7/24 6:31,172.100.246.89,947,R_7E6EXasjhVeBwfJ,43.3238,-73.6772,1,1,33,2,6,1,12,7,7,8,30,12,20,30,0,"1,2","1,2",5,5,5,"1,2",5,2,5,5,5,5,5,"1,2",,"1,2",4,4,4,4,4,4,,,,,,,,,25,35,,,,45,,,,,,,,5,3,3,,,,3,,,,,,,,3,,25,35,,,,45,,10,,,,,,5,3,3,,,,3,,3,,,,,,3,,3,2,4,4,4,2,2,3,4,4,4,4,3,3,15,,3,40,41,58,92,59,77,5,1,8,1,,2,3,3,2,,2,2,1,3,2,4,5,4,6,7,4,4,6,6,4,5,5,5,5,7,4,"4,5,7",7,1,1,12887,1861,66,1
1/7/24 6:31,64.98.102.14,1135,R_7dm2QMD3m4ecSU5,35.5831,-78.7881,1,1,34,2,5,1,12,9,9,10,25,5,15,60,10,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,120,30,,,,100,,,,,,,45,30,3,3,,,,3,,,,,,,1,1,,85,20,,,,75,,,,,,,35,30,3,3,,,,3,,,,,,,1,1,,2,2,4,4,4,2,4,4,4,4,4,4,2,2,15,,3,30,30,45,45,60,60,5,1,8,1,,2,2,3,2,,2,2,1,4,1,4,3,2,3,7,2,3,7,5,3,6,6,4,4,7,4,"3,4,7",7,4,3,27526,1924,2016,2
1/7/24 6:36,45.49.226.169,1000,R_5H5yELptegXiQlR,34.0634,-118.4667,1,1,5,2,4,2,12,12,12,10,20,20,10,20,20,1,1,1,1,1,1,5,1,5,5,"1,2",1,1,1,NatureFoods,1,2,1,2,2,1,1,,3,,1,,1,1,1,200,150,120,111,140,160,,150,,,100,20,80,75,1,2,1,2,2,1,,2,,,3,2,1,3,1,,,,,,,,,,,250,,,,,,,,,,,,,,"1,2",,,,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,17,Through online advertisement ,3,36,64,148,182,164,205,1,1,1,1,,2,3,3,2,,2,2,1,2,1,2,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,"2,5",8,5,4,90025,191,210,3
1/7/24 6:39,71.254.112.59,1012,R_1FQdA3saSO30nQ1,40.009,-76.3631,1,1,39,2,6,1,12,5,6,10,25,15,10,10,0,"1,2","1,2",5,5,5,"1,2","1,2",5,5,5,2,"1,2","1,2","1,2",Instacart,"1,2",4,4,4,4,4,4,,,,,,,,,125,60,,,,50,35,,,,,14,0,40,3,1,,,,3,3,,,,,3,3,3,,100,30,,,,30,25,,,,0,14,0,30,3,1,,,,1,3,,,,3,3,3,3,,2,2,4,4,4,2,2,2,4,4,4,2,2,2,15,,3,41,57,46,46,25,39,5,1,4,"1,6,7",,2,3,3,2,,2,2,4,1,2,4,6,5,6,6,4,6,6,7,5,5,6,6,5,7,6,"1,3,6",7,2,1,17042,2283,2321,3
1/7/24 6:39,174.196.44.75,1394,R_5qMKsZGg216sfL3,38.9268,-94.7134,1,1,26,2,5,1,12,10,10,10,80,30,30,15,30,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,"1,2","1,2",5,,"1,2","1,2",4,4,4,4,4,,,,,,,,,50,30,,,,40,,,,,,20,0,,3,3,,,,3,,,,,,3,3,,,50,50,,,,50,,,,,,0,0,,3,3,,,,3,,,,,,3,3,,,2,2,4,4,4,2,4,2,4,4,4,2,2,4,15,,3,120,120,90,90,90,90,5,1,8,"1,6,8",,2,3,3,2,,2,2,1,4,5,4,1,1,1,7,1,1,7,1,1,5,3,1,5,7,1,"4,5,7",5,3,1,64068,1509,15,1
1/7/24 6:50,172.59.65.183,781,R_1luhKMjK6XiWz4L,30.3478,-81.6493,1,1,10,2,5,1,3,3,3,0,14,0,8,78,0,"1,2",5,5,5,5,5,5,5,5,5,5,5,5,5,,4,4,4,4,"1,2",4,4,,1,,,,,,,54,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,4,4,4,4,4,4,4,4,4,4,4,3,4,15,,3,11,10,82,81,82,81,5,1,8,7,,2,3,3,2,,2,2,4,2,3,4,6,1,5,7,2,4,5,5,4,7,6,6,4,7,3,"4,6,7",5,3,1,32311,330,366,1
1/7/24 6:50,75.248.204.80,1240,R_6zT0k0DzyWQftHM,39.2034,-84.5818,1,1,36,2,6,1,12,12,12,10,30,20,10,50,10,"1,2","1,2","1,2",5,1,5,2,5,2,2,1,1,2,"1,2",Factor ,4,4,4,4,4,4,4,,,,,,,,,40,70,20,,10,,,,,,100,10,,20,3,3,3,,3,,,,,,2,3,,3,1,60,80,20,,,,20,,0,0,,,20,40,3,3,3,,,,3,,3,3,,,3,3,,2,2,2,4,2,4,3,2,2,4,2,2,2,2,"19,20",Friend referal,3,29,45,48,89,118,122,5,3,8,"1,3",,2,3,3,2,,2,2,2,1,1,5,7,5,7,7,3,1,7,7,5,7,6,4,4,7,1,"1,4,5",7,2,1,45066,2079,547,2
1/7/24 6:57,70.106.197.27,1034,R_61G7phR81wNypy9,39.0127,-77.5342,1,1,48,2,4,1,12,12,12,6,35,10,20,19,10,"1,2","1,2",5,2,"1,2","1,2",5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,40,50,,,8,2,,,,,,,,,3,3,,,2,3,,,,,,,,,1,40,40,,3,5,2,,,,,,,,,3,3,,3,1,3,,,,,,,,,,1,1,4,2,2,1,3,4,4,4,4,4,3,3,15,,3,85,85,80,80,76,75,5,1,1,"1,6",,2,3,3,2,,2,2,1,2,2,4,3,3,6,5,3,4,6,5,5,5,5,5,5,7,5,"3,5,7",7,2,1,20180,2867,2920,2
1/7/24 6:50,204.186.126.240,1669,R_5GB2HlAoaIVLYdT,40.6858,-75.6237,1,1,33,1,3,1,12,11,12,40,50,30,60,0,40,"1,2",1,1,"1,2",1,"1,2",1,1,1,"1,2",1,1,"1,2",2,Amazon,1,4,2,1,2,"1,2",1,1,1,1,,,1,1,1,60,50,40,50,40,30,40,60,50,40,50,40,60,,1,2,"1,2",1,2,1,1,1,"1,2",1,1,1,2,,3,60,,,50,,40,,,,50,,,60,30,2,,,"1,2",,"1,2",,,,1,,,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,"17,21",TV advertisement ,3,87,41,185,120,212,150,1,1,8,"1,5,7",,2,3,3,2,,1,2,4,3,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"3,5,6",8,3,2,10116,1861,1892,3
1/7/24 7:06,71.60.150.137,722,R_5THsBpj9Tpma8jw,40.2059,-79.9518,1,1,39,2,5,1,12,6,6,15,40,15,10,20,25,1,5,5,1,1,1,1,1,5,5,5,1,1,1,,4,2,1,1,1,4,1,,,,,,,,,100,,,35,0,50,0,0,,,,0,15,40,3,,,3,3,3,3,3,,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,2,4,2,2,3,4,4,4,3,3,3,20,Friends,3,63,65,140,117,142,142,1,1,5,"1,8",,2,2,2,1,2,1,1,1,1,1,6,5,3,6,7,3,1,5,7,6,5,5,3,3,7,5,"4,5,7",5,6,3,15067,2283,66,1
1/7/24 6:57,174.179.119.184,1449,R_6SYVduLO0N0mtfX,38.9301,-78.1887,1,1,48,2,5,1,12,11,11,15,230,70,90,100,0,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,200,105,,,,200,,,,,,,250,,3,3,,,,3,,,,,,,3,,,200,105,,,,200,,,,,,,250,,3,3,,,,3,,,,,,,3,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,,3,84,71,191,150,190,169,5,3,4,"1,2",,2,3,3,2,,2,2,1,2,1,4,4,4,5,3,5,4,4,5,4,5,5,5,4,7,5,"4,5,7",5,4,3,22642,2867,2949,1
1/7/24 7:01,174.202.33.251,2130,R_3aWuEtVwCffZjPU,39.8291,-86.0859,1,1,15,1,6,1,12,8,8,4,0,22,15,40,15,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,40,20,,,,2,,,,,,,35,4,3,3,,,,3,,,,,,,3,3,,35,20,,,,1,,,,,,,35,4,3,3,,,,3,,,,,,,3,3,,2,2,4,4,4,2,4,4,4,4,4,4,2,2,20,Radio Advertising,3,12,12,22,23,71,72,5,3,8,"1,2",,2,3,3,2,,2,2,1,2,1,4,1,1,1,6,1,1,5,2,1,6,5,5,7,7,1,"4,5,7",7,2,1,46229,712,48,2
