RecordedDate,Q51,Q1,Q4,Q52_1,Q52_2,IPAddress
1/11/24 3:37,30558,11,Male,Georgia,Jackson County,174.209.193.0
1/11/24 3:39,27055,34,Female,North Carolina,Yadkin County,206.85.217.4
1/11/24 3:43,48206,23,Female,Michigan,Wayne County,68.36.167.237
1/11/24 3:47,75503,45,Male,Texas,Bowie County,174.242.208.59
1/11/24 3:48,39503,25,Female,Mississippi,Harrison County,174.251.242.182
1/11/24 3:49,59901,27,Male,Montana,Flathead County,71.36.48.28
1/11/24 3:52,98107,49,Male,Washington,King County,172.58.129.42
1/11/24 3:53,42001,18,Male,Kentucky,McCracken County,73.198.25.234
1/11/24 3:57,25302,50,Male,West Virginia,Kanawha County,172.58.123.43
1/11/24 3:58,91208,5,Female,California,Los Angeles County,107.77.229.196
1/11/24 4:00,45338,36,Male,Ohio,Preble County,98.29.176.156
1/11/24 4:02,,23,Female,,,68.51.221.155
1/11/24 4:03,92128,5,Female,California,San Diego County,104.63.252.148
1/11/24 4:04,90046,5,Male,California,Los Angeles County,174.251.160.68
1/11/24 4:12,93309,5,Female,California,Kern County,174.134.30.159
1/11/24 4:17,49010,23,Female,Michigan,Allegan County,174.240.113.139
1/11/24 4:21,80538,6,Female,Colorado,Larimer County,75.71.42.105
1/11/24 4:24,89502,29,Female,Nevada,Washoe County,24.176.246.218
1/11/24 4:24,28075,34,Female,North Carolina,Cabarrus County,174.216.1.178
1/11/24 4:24,87901,32,Female,New Mexico,Sierra County,207.155.62.144
1/11/24 4:24,6601,7,Female,Connecticut,Fairfield County,24.44.14.197
1/11/24 4:30,75041,45,Male,Texas,Dallas County,47.189.55.220
1/11/24 4:33,64507,26,Male,Missouri,Buchanan County,50.27.209.71
1/11/24 4:42,80202,6,Male,Colorado,Denver County,198.255.169.115
1/11/24 4:45,7008,31,Male,New Jersey,Middlesex County,97.76.249.11
1/11/24 4:52,19810,8,Female,Delaware,New Castle County,76.98.38.202
1/11/24 4:56,,33,Male,,,45.56.198.33
1/11/24 4:59,63121,26,Male,Missouri,St  Louis County,166.198.32.68
1/11/24 4:59,10003,33,Male,New York,New York County,107.119.41.29
1/11/24 5:01,37660,44,Female,Tennessee,Sullivan County,152.86.89.35
1/11/24 5:03,99336,5,Male,California,Los Angeles County,204.124.117.44
1/11/24 5:04,2050,22,Male,Massachusetts,Plymouth County,75.67.88.240
1/11/24 5:16,,18,Male,,,98.16.20.45
1/11/24 5:17,80012,6,Female,Colorado,Arapahoe County,73.229.216.28
1/11/24 5:18,70056,19,Male,Louisiana,Jefferson Parish,104.14.18.89
1/11/24 5:18,75771,45,Male,Texas,Smith County,162.201.230.249
1/11/24 5:19,34690,10,Female,Florida,Pasco County,47.196.232.155
1/11/24 5:22,28376,34,Female,North Carolina,Hoke County,98.121.136.111
1/11/24 5:22,28560,34,Male,North Carolina,Craven County,174.235.80.77
1/11/24 5:22,23222,48,Male,Virginia,Richmond city,73.216.154.106
1/11/24 5:25,86413,3,Male,Arizona,Mohave County,174.195.119.94
1/11/24 5:29,80134,6,Female,Colorado,Douglas County,151.124.104.89
1/11/24 5:29,77573,45,Male,Texas,Galveston County,47.160.158.9
1/11/24 5:31,47119,15,Male,Indiana,Clark County,97.149.34.144
1/11/24 5:36,38827,25,Female,Mississippi,Tishomingo County,107.77.233.7
1/11/24 5:39,60631,14,Female,Illinois,Cook County,98.52.246.245
1/11/24 5:44,60637,14,Male,Illinois,Cook County,73.75.45.230
1/11/24 5:50,17566,39,Male,Pennsylvania,Lancaster County,167.102.56.142
1/11/24 5:52,94102,5,Male,California,San Francisco County,199.83.221.178
1/11/24 5:54,44111,36,Male,Ohio,Cuyahoga County,104.2.154.52
1/11/24 5:58,98632,49,Male,Washington,Cowlitz County,172.56.153.120
1/11/24 6:01,34667,10,Female,Florida,Pasco County,35.137.101.193
1/11/24 6:02,89106,29,Male,Nevada,Clark County,108.147.195.75
1/11/24 6:02,38468,44,Male,Tennessee,Lawrence County,216.228.81.78
1/11/24 6:05,,3,Female,,,24.251.182.220
1/11/24 6:09,30297,11,Female,Georgia,Clayton County,99.170.36.44
1/11/24 6:10,19018,39,Male,Pennsylvania,Delaware County,172.58.204.15
1/11/24 6:12,28376,34,Male,North Carolina,Cumberland County,65.191.154.87
1/11/24 6:14,18641,39,Female,Pennsylvania,Lackawanna County,98.235.14.227
1/11/24 6:15,74944,37,Female,Oklahoma,Haskell County,172.58.111.229
1/11/24 6:17,34476,10,Male,Florida,Marion County,67.233.95.9
1/11/24 6:19,27834,34,Male,North Carolina,Pitt County,166.182.254.34
1/11/24 6:33,,18,Male,,,74.130.56.133
1/11/24 6:37,21122,21,Male,Maryland,Anne Arundel County,96.234.225.45
1/11/24 6:39,6405,7,Male,Connecticut,New Haven County,32.208.28.160
1/11/24 6:39,48089,23,Male,Michigan,Macomb County,172.58.120.13
1/11/24 6:41,80920,6,Female,Colorado,El Paso County,97.121.186.131
1/11/24 6:43,98665,49,Male,Washington,Clark County,73.240.130.109
1/11/24 6:49,10463,33,Female,New York,Bronx County,166.198.251.138
1/11/24 6:56,61704,14,Female,Illinois,McLean County,199.195.15.57
1/11/24 6:59,22201,48,Male,Virginia,Arlington County,174.216.181.160
1/11/24 7:01,19132,39,Male,Pennsylvania,Philadelphia County,172.58.204.139
1/11/24 7:03,,33,Female,,,166.194.188.49
1/11/24 7:07,6105,7,Male,Connecticut,Hartford County,209.164.157.67
1/11/24 7:08,20850,21,Male,Maryland,Montgomery County,50.76.30.129
1/11/24 7:10,40484,18,Female,Kentucky,Lincoln County,107.77.234.149
1/11/24 7:14,,19,Male,,,98.179.221.79
1/11/24 7:24,38135,44,Female,Tennessee,Shelby County,174.230.146.124
1/11/24 7:27,44224,36,Male,Ohio,Summit County,205.254.19.3
1/11/24 7:27,62935,14,Male,Illinois,Saline County,174.250.209.172
1/11/24 7:27,25303,50,Male,West Virginia,Kanawha County,174.251.208.183
1/11/24 7:33,1453,22,Female,Massachusetts,Worcester County,24.60.149.113
1/11/24 7:34,47720,15,Male,Indiana,Vanderburgh County,166.199.149.59
1/11/24 7:37,2744,22,Male,Massachusetts,Bristol County,75.216.2.103
1/11/24 7:42,42071,18,Male,Kentucky,Calloway County,72.14.101.191
1/11/24 7:44,89027,29,Male,Nevada,Clark County,174.195.96.88
1/11/24 7:46,,45,Male,,,178.211.159.101
1/11/24 7:51,21201,21,Female,Maryland,Baltimore city,172.56.32.50
1/11/24 7:54,85208,3,Female,Arizona,Maricopa County,166.194.143.90
1/11/24 14:21,90744,5,Male,California,Los Angeles County,108.217.72.81
1/11/24 14:37,75904,45,Female,Texas,Angelina County,47.211.100.192
1/11/24 14:42,77070,45,Female,Texas,Harris County,73.115.116.52
1/11/24 14:42,46168,15,Female,Indiana,Hendricks County,68.39.89.173
1/11/24 14:45,,44,Male,,,75.141.62.55
1/11/24 14:47,38401,44,Male,Tennessee,Maury County,107.77.237.63
1/11/24 14:47,2119,22,Female,Massachusetts,Suffolk County,172.56.199.48
1/11/24 14:55,,45,Male,,,172.56.14.147
1/11/24 14:55,31749,11,Male,Georgia,Berrien County,174.215.179.102
1/11/24 14:56,1301,22,Male,Massachusetts,Franklin County,174.233.18.83
1/11/24 15:00,25404,50,Male,West Virginia,Berkeley County,73.135.99.178
1/11/24 15:03,21228,21,Male,Maryland,Baltimore County,174.216.131.162
1/11/24 15:07,14830,33,Male,New York,Steuben County,38.145.179.3
1/11/24 15:21,89115,29,Male,Nevada,Clark County,172.56.209.93
1/11/24 15:22,12803,33,Male,New York,Saratoga County,72.228.20.207
1/11/24 15:28,30141,11,Female,Georgia,Paulding County,172.58.0.137
1/11/24 15:36,,42,Male,,,174.235.83.32
1/11/24 15:38,39443,25,Male,Mississippi,Jones County,50.86.48.25
1/11/24 15:42,49038,23,Male,Michigan,Berrien County,68.42.178.208
1/11/24 15:46,32952,10,Female,Florida,Brevard County,172.56.72.192
1/11/24 16:05,64040,26,Female,Missouri,Johnson County,130.51.183.20
1/11/24 16:39,76001,45,Female,Texas,Taylor County,172.58.182.171
1/11/24 17:00,85016,3,Male,Arizona,Maricopa County,70.188.207.143
1/11/24 18:15,74055,37,Male,Oklahoma,Tulsa County,107.122.225.129
1/11/24 18:23,85302,3,Male,Arizona,Maricopa County,172.56.209.134
1/11/24 19:05,24382,48,Male,Virginia,Wythe County,71.219.100.67
1/11/24 19:30,77019,45,Male,Texas,Harris County,76.143.92.116
1/11/24 20:17,27909,34,Male,North Carolina,Pasquotank County,174.206.36.164
1/11/24 20:45,4758,20,Male,Maine,Aroostook County,76.37.229.21
1/11/24 20:48,29651,42,Male,South Carolina,Greenville County,162.197.86.45
1/11/24 20:49,98203,49,Female,Washington,Snohomish County,71.197.160.254
1/11/24 20:49,53188,51,Male,Wisconsin,Waukesha County,24.209.138.5
1/11/24 20:50,25271,50,Female,West Virginia,Jackson County,50.110.28.149
1/11/24 20:52,19067,39,Male,Pennsylvania,Bucks County,172.56.29.6
1/11/24 20:54,27260,34,Female,North Carolina,Guilford County,45.36.170.170
1/11/24 20:57,39301,25,Male,Mississippi,Lauderdale County,75.64.199.126
1/11/24 20:59,47119,15,Male,Indiana,Floyd County,76.35.141.1
1/11/24 21:00,40503,18,Male,Kentucky,Fayette County,76.34.46.24
1/11/24 21:01,,34,Male,,,174.81.112.5
1/11/24 21:04,48740,23,Female,Michigan,Alcona County,71.10.22.147
1/11/24 21:05,70462,19,Male,Louisiana,Livingston Parish,174.203.68.175
1/11/24 21:07,,10,Male,,,172.56.97.241
1/11/24 21:09,99169,49,Male,Washington,Adams County,205.210.22.28
1/11/24 21:09,60827,14,Male,Illinois,Cook County,71.201.8.37
1/11/24 21:14,,31,Female,,,172.59.210.16
1/11/24 21:17,60620,14,Male,Illinois,Cook County,172.58.164.182
1/11/24 21:18,33990,10,Male,Florida,Lee County,172.58.131.167
1/11/24 21:19,77627,45,Male,Texas,Jefferson County,24.242.199.151
1/11/24 21:19,73013,37,Female,Oklahoma,Oklahoma County,75.31.46.176
1/11/24 21:20,33972,10,Male,Florida,Lee County,75.199.4.191
1/11/24 21:21,,23,Male,,,99.23.154.208
1/11/24 21:27,12053,33,Male,New York,Schenectady County,174.197.202.162
1/11/24 21:28,55102,24,Female,Minnesota,Ramsey County,69.180.146.52
1/11/24 21:29,,21,Female,,,108.28.147.239
1/11/24 21:32,32539,10,Female,Florida,Okaloosa County,174.203.70.170
1/11/24 21:41,46140,15,Female,Indiana,Hancock County,174.202.105.150
1/11/24 21:41,32812,10,Female,Florida,Orange County,142.197.28.65
1/11/24 21:42,85286,3,Male,Arizona,Maricopa County,198.241.2.100
1/11/24 21:45,28572,34,Female,North Carolina,Person County,47.27.92.59
1/11/24 21:45,20152,48,Female,Virginia,Loudoun County,96.255.65.250
1/11/24 21:48,,5,Male,,,108.147.175.61
1/11/24 21:48,80122,6,Male,Colorado,Arapahoe County,70.59.11.197
1/11/24 21:48,59102,27,Male,Montana,Yellowstone County,174.212.224.123
1/11/24 21:51,76645,45,Male,Texas,Hill County,166.198.250.79
1/11/24 21:53,90001,5,Male,California,Los Angeles County,76.35.7.31
1/11/24 21:53,15368,39,Female,Pennsylvania,Washington County,174.203.96.169
1/11/24 21:54,37115,44,Male,Tennessee,Davidson County,107.119.45.78
1/11/24 21:55,85132,3,Male,Arizona,Pinal County,72.201.2.98
1/11/24 21:55,80920,6,Female,Colorado,El Paso County,24.8.6.73
1/11/24 21:56,43064,36,Female,Ohio,Madison County,108.92.68.109
1/11/24 22:06,,10,Male,,,35.145.189.151
1/11/24 22:09,33624,10,Female,Florida,Hillsborough County,97.96.27.2
1/11/24 22:15,2302,22,Male,Massachusetts,Plymouth County,73.114.213.141
1/11/24 22:18,,34,Male,,,65.191.217.110
1/11/24 22:30,12180,33,Male,New York,Rensselaer County,67.240.45.248
1/11/24 22:32,85302,3,Male,Arizona,Maricopa County,174.240.161.16
1/11/24 22:38,11558,33,Female,New York,Nassau County,24.188.114.19
1/11/24 22:49,95662,5,Female,California,Sacramento County,73.151.39.142
1/11/24 22:50,,5,Male,,,98.255.45.217
1/11/24 22:54,28211,34,Male,North Carolina,Mecklenburg County,47.135.163.227
1/11/24 22:54,6410,7,Male,Connecticut,New Haven County,24.250.50.169
1/11/24 22:58,48340,23,Male,Michigan,Oakland County,174.162.14.131
1/11/24 22:59,7621,31,Male,New Jersey,Bergen County,98.109.97.137
1/11/24 23:05,65807,26,Female,Missouri,Greene County,108.230.187.172
1/11/24 23:10,10016,33,Male,New York,New York County,207.228.56.235
1/11/24 23:24,73129,37,Male,Oklahoma,Oklahoma County,98.186.202.6
1/11/24 23:25,,5,Female,,,172.116.194.85
1/11/24 23:25,54143,51,Male,Wisconsin,Marinette County,98.144.88.240
1/11/24 23:28,89031,29,Male,Nevada,Clark County,71.38.140.5
1/11/24 23:45,78251,45,Female,Texas,Bexar County,70.239.179.75
1/11/24 23:47,43228,36,Male,Ohio,Franklin County,65.60.146.204
1/11/24 23:48,32082,10,Male,Florida,St  Johns County,153.33.84.22
1/11/24 23:51,70554,19,Female,Louisiana,Evangeline Parish,107.77.201.142
1/12/24 0:03,72201,4,Female,Arkansas,Crittenden County,172.59.89.146
1/12/24 0:15,60632,14,Male,Illinois,Cook County,98.227.0.201
1/12/24 0:20,92841,5,Male,California,Orange County,172.88.89.202
1/12/24 0:27,80110,6,Female,Colorado,Arapahoe County,75.70.232.186
1/12/24 0:38,84116,46,Male,Utah,Salt Lake County,76.140.26.48
1/12/24 0:49,95843,5,Male,California,Sacramento County,73.220.249.124
1/12/24 0:57,36301,1,Male,Alabama,Houston County,172.56.225.46
1/12/24 1:03,80123,6,Female,Colorado,Denver County,208.126.55.41
1/12/24 1:15,27617,34,Female,North Carolina,Wake County,136.56.163.151
1/12/24 1:23,76543,45,Female,Texas,Bell County,172.56.92.12
1/12/24 1:23,33033,10,Female,Florida,Miami-Dade County,71.66.111.239
1/12/24 1:29,97058,38,Male,Oregon,Wasco County,68.186.20.56
1/12/24 1:31,,5,Male,,,174.195.85.158
1/12/24 1:38,,48,Male,,,174.206.42.234
1/12/24 1:51,53204,51,Male,Wisconsin,Milwaukee County,107.4.159.6
1/12/24 2:13,48066,23,Female,Michigan,Macomb County,108.67.97.144
1/12/24 2:20,48843,23,Male,Michigan,Livingston County,174.240.150.152
1/12/24 2:35,,14,Male,,,98.227.30.45
1/12/24 2:40,28610,34,Male,North Carolina,Catawba County,97.82.245.218
1/12/24 2:53,92103,5,Male,California,San Diego County,174.236.96.14
1/12/24 3:04,92122,5,Male,California,San Diego County,174.243.181.47
1/12/24 3:10,73069,37,Female,Oklahoma,Cleveland County,75.224.15.126
1/12/24 3:16,,11,Male,,,107.115.165.49
1/12/24 3:18,77338,45,Male,Texas,Harris County,107.127.39.8
1/12/24 3:18,36265,1,Male,Alabama,Calhoun County,172.56.224.12
1/12/24 3:25,,25,Male,,,23.226.109.185
1/12/24 3:34,34748,10,Male,Florida,Lake County,24.48.137.230
1/12/24 3:42,74003,37,Female,Oklahoma,Washington County,152.37.142.209
1/12/24 3:42,80916,6,Male,Colorado,El Paso County,98.50.105.76
1/12/24 3:45,91755,5,Female,California,Los Angeles County,45.29.214.25
1/12/24 3:46,11795,33,Female,New York,Suffolk County,68.129.21.3
1/12/24 3:54,33461,10,Male,Florida,Palm Beach County,99.68.177.188
1/12/24 3:58,78757,45,Male,Texas,Travis County,172.56.14.212
1/12/24 4:00,60641,14,Male,Illinois,Cook County,208.80.246.2
1/12/24 4:06,30240,11,Female,Georgia,Troup County,71.14.43.27
1/12/24 4:09,30605,11,Male,Georgia,Clarke County,172.58.1.149
1/12/24 4:18,78112,45,Male,Texas,Bexar County,172.56.51.231
1/12/24 4:25,67214,17,Male,Kansas,Sedgwick County,174.78.78.10
1/12/24 4:27,60619,14,Male,Illinois,Cook County,73.211.99.110
1/12/24 4:28,70560,19,Male,Louisiana,Iberia Parish,216.73.144.31
1/12/24 4:37,53061,51,Male,Wisconsin,Calumet County,24.240.98.159
1/12/24 4:40,36605,1,Female,Alabama,Mobile County,68.57.151.237
1/12/24 4:43,15714,39,Female,Pennsylvania,Cambria County,98.239.180.237
1/12/24 4:47,4335,20,Male,Maine,Kennebec County,174.233.18.246
1/12/24 4:50,49080,23,Female,Michigan,Allegan County,174.210.231.121
1/12/24 4:52,40324,18,Male,Kentucky,Scott County,198.37.249.74
1/12/24 4:53,30223,11,Male,Georgia,Spalding County,172.58.0.69
1/12/24 4:55,32506,10,Male,Florida,Escambia County,174.203.34.64
1/12/24 5:00,19053,39,Female,Pennsylvania,Bucks County,173.49.7.26
1/12/24 5:05,39111,25,Female,Mississippi,Simpson County,108.76.128.203
1/12/24 5:07,75979,45,Male,Texas,Tyler County,172.56.54.30
1/12/24 5:10,93010,5,Male,California,Ventura County,47.144.21.237
1/12/24 5:21,45244,36,Male,Ohio,Hamilton County,74.215.159.186
1/12/24 5:22,44622,36,Male,Ohio,Tuscarawas County,50.126.36.210
1/12/24 5:25,85001,3,Male,Arizona,Apache County,184.94.136.104
1/12/24 5:31,98374,49,Male,Washington,Pierce County,24.22.148.239
1/12/24 5:38,49601,23,Male,Michigan,Wexford County,47.224.1.19
1/12/24 5:41,48205,23,Female,Michigan,Wayne County,73.190.19.160
1/12/24 5:42,46236,15,Female,Indiana,Marion County,98.222.216.252
1/12/24 5:46,8534,31,Male,New Jersey,Mercer County,71.188.57.38
1/12/24 5:50,79912,45,Male,Texas,El Paso County,209.194.208.149
1/12/24 5:52,7102,31,Female,New Jersey,Essex County,173.3.34.51
1/12/24 5:56,89104,29,Male,Nevada,Clark County,71.222.82.238
1/12/24 6:08,99336,5,Male,California,Los Angeles County,204.124.119.31
1/12/24 6:12,7097,31,Female,New Jersey,Hudson County,24.0.239.37
1/12/24 6:16,79331,45,Male,Texas,Dawson County,216.247.210.144
1/12/24 6:17,86406,3,Female,Arizona,Mohave County,24.121.37.131
1/12/24 6:20,,25,Male,,,104.10.210.207
1/12/24 6:21,37211,44,Male,Tennessee,Davidson County,96.4.9.61
1/12/24 6:25,32801,10,Male,Florida,Orange County,142.196.175.199
1/12/24 6:35,60623,14,Male,Illinois,Cook County,172.59.188.217
1/12/24 6:39,,15,Male,,,45.52.231.244
1/12/24 6:40,4401,20,Male,Maine,Penobscot County,67.246.55.48
1/12/24 6:43,7063,31,Male,New Jersey,Union County,68.83.45.29
1/12/24 6:44,64836,26,Female,Missouri,Jasper County,172.59.72.170
1/12/24 6:47,16417,39,Male,Pennsylvania,Erie County,174.251.210.124
1/12/24 6:50,,45,Female,,,35.147.69.96
1/12/24 6:50,44906,36,Male,Ohio,Richland County,38.142.64.202
1/12/24 6:56,65233,26,Female,Missouri,Cooper County,24.206.167.94
1/12/24 6:59,,25,Male,,,172.59.217.81
1/12/24 7:04,95831,5,Male,California,Sacramento County,98.238.240.113
1/12/24 7:05,3103,30,Female,New Hampshire,Hillsborough County,166.192.43.23
1/12/24 7:08,32720,10,Female,Florida,Volusia County,104.136.65.95
1/12/24 7:14,15368,39,Female,Pennsylvania,Washington County,174.203.102.52
1/12/24 7:14,75206,45,Male,Texas,Dallas County,172.56.233.17
1/12/24 7:15,29673,42,Male,South Carolina,Greenville County,47.36.43.27
1/12/24 7:17,75143,45,Male,Texas,Henderson County,75.175.220.247
1/12/24 7:19,11967,33,Male,New York,Suffolk County,172.56.165.156
1/12/24 7:20,32901,10,Male,Florida,Brevard County,35.145.60.158
1/12/24 7:25,,22,Female,,,73.159.153.174
1/12/24 7:27,30101,11,Female,Georgia,Cobb County,99.1.206.185
1/12/24 7:30,20871,21,Male,Maryland,Montgomery County,96.231.180.97
1/12/24 7:31,10003,33,Female,New York,New York County,46.37.116.95
1/12/24 7:31,55901,24,Male,Minnesota,Olmsted County,66.188.156.112
1/12/24 7:33,75219,45,Male,Texas,Dallas County,172.58.182.46
1/12/24 7:33,44135,36,Male,Ohio,Cuyahoga County,172.58.125.50
1/12/24 7:36,32136,10,Male,Florida,Flagler County,174.176.86.99
1/12/24 7:37,21740,21,Male,Maryland,Washington County,67.20.32.70
1/12/24 7:38,37862,44,Male,Tennessee,Sevier County,108.243.135.38
1/12/24 7:40,65803,26,Female,Missouri,Greene County,173.25.183.131
1/12/24 7:41,80634,6,Female,Colorado,Weld County,97.122.176.92
1/12/24 7:41,2860,41,Male,Rhode Island,Providence County,173.69.49.11
1/12/24 7:41,29058,42,Female,South Carolina,Lancaster County,174.235.82.139
1/12/24 7:42,,5,Female,,,71.84.218.51
1/12/24 7:43,12484,33,Male,New York,Ulster County,47.230.154.129
1/12/24 7:46,54481,51,Male,Wisconsin,Portage County,35.148.23.34
1/12/24 7:49,35967,1,Male,Alabama,DeKalb County,174.215.176.229
1/12/24 7:50,60652,14,Male,Illinois,Cook County,149.75.242.152
1/12/24 8:03,,1,Male,,,24.197.61.241
1/12/24 8:03,32801,10,Male,Florida,Orange County,97.102.98.21
1/12/24 8:06,8618,31,Male,New Jersey,Mercer County,108.53.245.12
1/12/24 8:11,19154,39,Male,Pennsylvania,Philadelphia County,8.225.193.25
1/12/24 8:13,10467,33,Male,New York,Bronx County,67.85.71.195
1/12/24 8:15,29510,42,Female,South Carolina,Georgetown County,173.93.146.216
1/12/24 8:21,45011,36,Female,Ohio,Butler County,71.65.112.237
1/12/24 8:22,29579,42,Male,South Carolina,Horry County,67.43.107.206
1/12/24 8:23,,45,Female,,,99.121.71.132
1/12/24 8:38,36801,1,Male,Alabama,Lee County,47.36.192.254
1/12/24 8:39,34759,10,Male,Florida,Osceola County,107.145.16.83
1/12/24 8:39,60641,14,Female,Illinois,Cook County,73.73.255.247
1/12/24 8:42,77532,45,Female,Texas,Harris County,98.39.178.6
1/12/24 8:43,70056,19,Female,Louisiana,Jefferson Parish,70.186.125.137
1/12/24 8:48,46319,15,Male,Indiana,Lake County,73.36.212.53
1/12/24 8:51,32413,10,Female,Florida,Bay County,143.59.243.254
1/12/24 8:53,8822,31,Male,New Jersey,Hunterdon County,98.221.220.186
1/12/24 9:09,72933,4,Male,Arkansas,Sebastian County,107.119.45.21
1/12/24 9:15,27919,34,Male,North Carolina,Chowan County,166.182.250.11
1/12/24 9:32,21045,21,Male,Maryland,Howard County,69.138.86.54
1/12/24 9:33,34787,10,Male,Florida,Orange County,172.56.72.188
